Domain Code,Domain,Area Code (FAO),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","182","Réunion","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","105.513058","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","182","Réunion","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","105.694041","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","182","Réunion","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","105.151092","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","182","Réunion","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","104.970109","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","182","Réunion","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","105.965515","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","182","Réunion","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","104.970109","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","183","Romania","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","106.238359","","Official data","base year is 2015"
"CP","Consumer Price Indices","183","Romania","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","107.591247","","Official data","base year is 2015"
"CP","Consumer Price Indices","183","Romania","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","108.105134","","Official data","base year is 2015"
"CP","Consumer Price Indices","183","Romania","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","108.839259","","Official data","base year is 2015"
"CP","Consumer Price Indices","183","Romania","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","109.699234","","Official data","base year is 2015"
"CP","Consumer Price Indices","183","Romania","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","109.185346","","Official data","base year is 2015"
"CP","Consumer Price Indices","183","Romania","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","108.461709","","Official data","base year is 2015"
"CP","Consumer Price Indices","183","Romania","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","108.147084","","Official data","base year is 2015"
"CP","Consumer Price Indices","183","Romania","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","108.052697","","Official data","base year is 2015"
"CP","Consumer Price Indices","183","Romania","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","108.807796","","Official data","base year is 2015"
"CP","Consumer Price Indices","183","Romania","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","109.279734","","Official data","base year is 2015"
"CP","Consumer Price Indices","183","Romania","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","110.202634","","Official data","base year is 2015"
"CP","Consumer Price Indices","185","Russian Federation","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","115.4584","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","185","Russian Federation","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","116.5437","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","185","Russian Federation","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","117.243","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","185","Russian Federation","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","117.8057","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","185","Russian Federation","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","118.3594","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","185","Russian Federation","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","117.6256","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","185","Russian Federation","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","117.1904","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","185","Russian Federation","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","115.8661","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","185","Russian Federation","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","115.1709","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","185","Russian Federation","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","115.4243","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","185","Russian Federation","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","116.036","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","185","Russian Federation","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","116.9295","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","184","Rwanda","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","109.452204","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","184","Rwanda","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","109.52441","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","184","Rwanda","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","115.664885","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","184","Rwanda","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","117.339307","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","184","Rwanda","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","119.081796","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","184","Rwanda","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","118.71537","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","184","Rwanda","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","118.123834","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","184","Rwanda","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","122.826698","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","184","Rwanda","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","127.463604","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","184","Rwanda","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","130.505137","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","184","Rwanda","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","139.444447","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","184","Rwanda","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","136.213369","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","188","Saint Kitts and Nevis","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","96.94034","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","188","Saint Kitts and Nevis","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","97.077998","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","188","Saint Kitts and Nevis","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","97.480361","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","188","Saint Kitts and Nevis","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","96.87915","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","188","Saint Kitts and Nevis","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","96.902073","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","188","Saint Kitts and Nevis","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","98.059088","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","188","Saint Kitts and Nevis","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","98.949018","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","188","Saint Kitts and Nevis","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","98.158115","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","188","Saint Kitts and Nevis","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","97.705724","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","188","Saint Kitts and Nevis","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","98.440459","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","188","Saint Kitts and Nevis","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","98.903132","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","188","Saint Kitts and Nevis","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","98.883916","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","189","Saint Lucia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","101.641197","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","189","Saint Lucia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","102.090634","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","189","Saint Lucia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","101.699819","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","189","Saint Lucia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","101.181989","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","189","Saint Lucia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","101.123367","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","189","Saint Lucia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","101.152678","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","189","Saint Lucia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","100.585996","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","189","Saint Lucia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","100.820485","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","189","Saint Lucia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","100.820485","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","189","Saint Lucia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","100.253804","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","189","Saint Lucia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","100.146329","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","189","Saint Lucia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","100.6837","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","191","Saint Vincent and the Grenadines","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","104.162655","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","191","Saint Vincent and the Grenadines","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","103.983219","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","191","Saint Vincent and the Grenadines","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","104.162655","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","191","Saint Vincent and the Grenadines","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","104.342092","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","191","Saint Vincent and the Grenadines","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","104.252374","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","191","Saint Vincent and the Grenadines","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","104.8804","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","191","Saint Vincent and the Grenadines","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","105.239272","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","191","Saint Vincent and the Grenadines","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","105.239272","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","191","Saint Vincent and the Grenadines","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","105.687862","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","191","Saint Vincent and the Grenadines","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","105.508426","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","191","Saint Vincent and the Grenadines","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","105.239272","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","191","Saint Vincent and the Grenadines","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","105.149554","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","244","Samoa","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","108.274485","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","244","Samoa","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","110.651286","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","244","Samoa","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","113.661808","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","244","Samoa","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","112.668463","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","244","Samoa","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","114.013377","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","244","Samoa","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","113.568449","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","244","Samoa","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","117.195959","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","244","Samoa","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","118.53497","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","244","Samoa","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","117.729734","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","244","Samoa","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","117.032633","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","244","Samoa","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","115.674713","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","244","Samoa","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","114.669831","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","192","San Marino","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","114.736289","","Official data","base year is 2015"
"CP","Consumer Price Indices","192","San Marino","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","112.848338","","Official data","base year is 2015"
"CP","Consumer Price Indices","192","San Marino","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","112.873071","","Official data","base year is 2015"
"CP","Consumer Price Indices","192","San Marino","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","113.361202","","Official data","base year is 2015"
"CP","Consumer Price Indices","192","San Marino","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","113.508011","","Official data","base year is 2015"
"CP","Consumer Price Indices","192","San Marino","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","113.729053","","Official data","base year is 2015"
"CP","Consumer Price Indices","192","San Marino","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","114.088049","","Official data","base year is 2015"
"CP","Consumer Price Indices","192","San Marino","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","113.497085","","Official data","base year is 2015"
"CP","Consumer Price Indices","192","San Marino","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","114.080761","","Official data","base year is 2015"
"CP","Consumer Price Indices","192","San Marino","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","113.969567","","Official data","base year is 2015"
"CP","Consumer Price Indices","192","San Marino","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","115.074306","","Official data","base year is 2015"
"CP","Consumer Price Indices","192","San Marino","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","115.733852","","Official data","base year is 2015"
"CP","Consumer Price Indices","193","Sao Tome and Principe","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","123.22257","","Official data","base year is 2015"
"CP","Consumer Price Indices","193","Sao Tome and Principe","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","124.745254","","Official data","base year is 2015"
"CP","Consumer Price Indices","193","Sao Tome and Principe","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","125.016479","","Official data","base year is 2015"
"CP","Consumer Price Indices","193","Sao Tome and Principe","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","125.07687","","Official data","base year is 2015"
"CP","Consumer Price Indices","193","Sao Tome and Principe","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","125.802647","","Official data","base year is 2015"
"CP","Consumer Price Indices","193","Sao Tome and Principe","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","126.798539","","Official data","base year is 2015"
"CP","Consumer Price Indices","193","Sao Tome and Principe","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","126.97485","","Official data","base year is 2015"
"CP","Consumer Price Indices","193","Sao Tome and Principe","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","127.545339","","Official data","base year is 2015"
"CP","Consumer Price Indices","193","Sao Tome and Principe","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","127.871727","","Official data","base year is 2015"
"CP","Consumer Price Indices","193","Sao Tome and Principe","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","128.943301","","Official data","base year is 2015"
"CP","Consumer Price Indices","193","Sao Tome and Principe","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","131.434229","","Official data","base year is 2015"
"CP","Consumer Price Indices","193","Sao Tome and Principe","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","134.360492","","Official data","base year is 2015"
"CP","Consumer Price Indices","194","Saudi Arabia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","105.5262","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","194","Saudi Arabia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","105.2866","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","194","Saudi Arabia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","105.422","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","194","Saudi Arabia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","105.4012","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","194","Saudi Arabia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","105.6721","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","194","Saudi Arabia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","105.8076","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","194","Saudi Arabia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","105.7763","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","194","Saudi Arabia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","106.5891","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","194","Saudi Arabia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","107.5999","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","194","Saudi Arabia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","107.8499","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","194","Saudi Arabia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","107.7457","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","194","Saudi Arabia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","107.777","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","195","Senegal","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","105.768582","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","195","Senegal","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","105.227743","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","195","Senegal","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","104.264065","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","195","Senegal","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","104.883572","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","195","Senegal","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","104.814738","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","195","Senegal","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","105.444079","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","195","Senegal","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","105.748915","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","195","Senegal","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","109.220123","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","195","Senegal","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","110.262469","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","195","Senegal","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","110.960644","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","195","Senegal","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","110.213302","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","195","Senegal","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","108.512115","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","272","Serbia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","106.365367","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","272","Serbia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","108.469529","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","272","Serbia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","109.679421","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","272","Serbia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","111.099731","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","272","Serbia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","109.469005","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","272","Serbia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","108.311716","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","272","Serbia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","106.891407","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","272","Serbia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","106.260159","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","272","Serbia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","105.681514","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","272","Serbia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","105.681514","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","272","Serbia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","106.049743","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","272","Serbia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","107.101824","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","196","Seychelles","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","99.860987","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","196","Seychelles","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","100.189445","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","196","Seychelles","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","99.602203","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","196","Seychelles","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","99.144353","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","196","Seychelles","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","99.910754","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","196","Seychelles","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","100.348697","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","196","Seychelles","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","100.776687","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","196","Seychelles","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","101.15491","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","196","Seychelles","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","101.015565","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","196","Seychelles","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","99.610308","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","196","Seychelles","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","100.689859","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","196","Seychelles","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","100.088601","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","197","Sierra Leone","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","164.214449","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","197","Sierra Leone","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","166.177614","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","197","Sierra Leone","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","170.566955","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","197","Sierra Leone","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","177.59237","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","197","Sierra Leone","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","167.319707","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","197","Sierra Leone","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","168.992719","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","197","Sierra Leone","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","172.431345","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","197","Sierra Leone","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","176.5614","X","International reliable sources","base year is 2015"
